nombre; precio;imagen;;;;;;;;;;
BOLSA PAPEL 1 LB X 100;2500;https://www.distribuidoracontinentalgt.com/cdn/shop/products/BOLSAKRAFT1LB_800x.png?v=1614114733;;;;;;;;;;
BOLSA PAPEL 2 LB X 100;3400;https://http2.mlstatic.com/D_NQ_NP_627381-MCO47682854859_092021-O.webp;;;;;;;;;;
BOLSA PAPEL 3 LB X 100;4000;https://http2.mlstatic.com/D_NQ_NP_730655-MCO48865250145_012022-O.webp;;;;;;;;;;
BOLSA PAPEL 4 LB X 100;4900;https://http2.mlstatic.com/D_NQ_NP_800498-MCO49892761489_052022-O.webp;;;;;;;;;;
BOLSA PAPEL TIPO CUBIERTO X100UD;3700;https://www.bolsasyempaquescolombia.com/cdn/shop/files/x-largesoon-Photoroom.jpg?v=1712414630;;;;;;;;;;
BOLSA PAPEL 6 LB X100;7200;https://exitocol.vtexassets.com/arquivos/ids/22923357/bolsa-papel-de-6-libras-x-100-unidades.jpg?v=638521945956030000;;;;;;;;;;
BOLSA PAPEL 12 LB X100;10400;https://http2.mlstatic.com/D_NQ_NP_722576-MCO75289742895_032024-O.webp;;;;;;;;;;
BOLSA BAGUETTE X100UD;13100;https://procoldelvalle.com/wp-content/uploads/2023/08/unibol-baguette.webp;;;;;;;;;;
BOLSA BAGUETTE PRECORTE X 1,000;45000;https://complasesa.co/wp-content/uploads/2024/02/bf5262d1-a108-4f73-b5b1-e5ae90144e21.jpg;;;;;;;;;;
BOLSA PAPEL 1 LB X 100 BLANCA;5200;https://www.purabox.co/cdn/shop/files/Bolsa-blanca-Bond-tipo-base-cuadrada-1-Lb_720x.png?v=1725992086;;;;;;;;;;
BOLSA PAPEL 2 LB X 100 BLANCA;7000;https://www.purabox.co/cdn/shop/files/BolsablancadepapelAntigrasotipobasecuadrada2Lb.jpg?v=1725990091;;;;;;;;;;
BOLSA PLAST DECORADA 6X9 X50UD;4600;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTAc9xQHVhNlgNUxop1vsAP9nrJP-6j3UuhA&s;;;;;;;;;;
BOLSA PLAST DECORADA 7X10 X50UD;3400;https://megadistribuciones.co/wp-content/uploads/2023/12/bolsa-decorativa-grande-6_7_11zon.webp;;;;;;;;;;
BOLSA PLAST DECORADA 12X18 X50UD;7900;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRphvrAR6-sWuiEt4mvLqkbAd80dY03EIpxRQ&s;;;;;;;;;;
BOLSA PLAST DECORADA 9X14 X50UD;4700;https://ceciplast.com/wp-content/uploads/2021/12/producto-bolsas-decoradas.jpg;;;;;;;;;;
BOLSA PLAST DECORADA 5X9 X 50UD;2500;https://megadistribuciones.co/wp-content/uploads/2023/12/bolsa-decorativa-grande-6_7_11zon.webp;;;;;;;;;;
BOLSA PLAST DECORADA 3.5X6 X 50UD;3100;https://megadistribuciones.co/wp-content/uploads/2023/12/bolsa-decorativa-grande-6_7_11zon.webp;;;;;;;;;;
BOLSA PLAST DECORADA 14X20 X50UD;11500;https://http2.mlstatic.com/D_NQ_NP_609231-MCO51813330785_102022-O.webp;;;;;;;;;;
BOLSA CAFE 1/4;750;https://rasgos.co/cdn/shop/files/main-image-3_f411d8dc-0cca-43d6-84fd-b914bc2e96b6.jpg?v=1745420046&width=640;;;;;;;;;;
BOLSA CAFE 1/2;1500;https://hefpacking.com/wp-content/uploads/2023/01/PHOTO-2023-01-23-11-26-43-2.jpg;;;;;;;;;;
BOLSA CAFE LIBRA;1600;https://www.empaquespackvision.com/wp-content/uploads/2023/03/Mesa-de-trabajo-14.png;;;;;;;;;;
BOLSA TELA 18X23;900;https://http2.mlstatic.com/D_NQ_NP_637539-MCO51036571169_082022-O.webp;;;;;;;;;;
BOLSA TELA 23X30;1050;https://http2.mlstatic.com/D_NQ_NP_961357-MCO75579988550_042024-O.webp;;;;;;;;;;
BOLSA TELA 30X40;1300;https://http2.mlstatic.com/D_NQ_NP_705010-MCO83158397309_032025-O.webp;;;;;;;;;;
BOLSA TELA 30X40 MANIJA;1400;https://http2.mlstatic.com/D_NQ_NP_745591-MCO75721564226_042024-O.webp;;;;;;;;;;
BOLSA TELA 35X45 MANIJA;1250;https://http2.mlstatic.com/D_NQ_NP_745591-MCO75721564226_042024-O.webp;;;;;;;;;;
BOLSA TELA 40X40 MANIJA;2500;https://http2.mlstatic.com/D_NQ_NP_745591-MCO75721564226_042024-O.webp;;;;;;;;;;
BOLSA TELA NAVIDAD TROQUEL 35X45;2200;https://bolsatex.com/wp-content/uploads/2024/10/bosa-troquelada-navidad.jpg;;;;;;;;;;
BOLSA TELA TULA NAVIDAD 35X45;3200;https://bolsatex.com/wp-content/uploads/2024/10/bolsa-tula-navidena-roja.jpg;;;;;;;;;;
BOLSA TELA MANIJA NAVIDAD 40X40;2500;https://bolsatex.com/wp-content/uploads/2024/10/bolsa-navidad-manija.jpg;;;;;;;;;;
BOLSA TORNASOL 7X10;150;https://http2.mlstatic.com/D_NQ_NP_943377-CBT82895096776_032025-O.webp;;;;;;;;;;
BOLSA TORNASOL 10X15;300;https://http2.mlstatic.com/D_NQ_NP_657426-MCO54986674662_052023-O.webp;;;;;;;;;;
BOLSA TORNASOL 8X13;200;https://http2.mlstatic.com/D_NQ_NP_943377-CBT82895096776_032025-O.webp;;;;;;;;;;
BOLSA TORNASOL 12X20;400;https://http2.mlstatic.com/D_NQ_NP_657426-MCO54986674662_052023-O.webp;;;;;;;;;;
BOLSA TORNASOL 14X20;450;https://http2.mlstatic.com/D_NQ_NP_657426-MCO54986674662_052023-O.webp;;;;;;;;;;
BOLSA ventana 10x15;300;https://http2.mlstatic.com/D_NQ_NP_941235-MCO70939572473_082023-O.webp;;;;;;;;;;
BOLSA VENTANA 15X22;500;https://http2.mlstatic.com/D_NQ_NP_941235-MCO70939572473_082023-O.webp;;;;;;;;;;
BOLSA VENTANA 18X26;800;https://http2.mlstatic.com/D_NQ_NP_941235-MCO70939572473_082023-O.webp;;;;;;;;;;
BOLSA ORGANZA 7X9;350;https://todoplastic.com/5548-medium_default/bolsas-de-organza.jpg;;;;;;;;;;
BOLSA ORGANZA 10X12;450;https://todoplastic.com/5548-medium_default/bolsas-de-organza.jpg;;;;;;;;;;
BOLSA ORGANZA 12X15;500;https://todoplastic.com/5548-medium_default/bolsas-de-organza.jpg;;;;;;;;;;
BOLSA ORGANZA 14X20;650;https://todoplastic.com/5548-medium_default/bolsas-de-organza.jpg;;;;;;;;;;
BOLSA ORGANZA 17X26;850;https://todoplastic.com/5548-medium_default/bolsas-de-organza.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 6X15 X100UD;2100;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 5X20 X 100UD;2500;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 10X20 X 100UD;3400;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 5X15 X100UD;1900;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 7X20 X100UD;2900;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 8X20 X100UD;3300;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 18X25 X100UD;7000;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 14X25 X100UD;6000;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 12X20  X100UD;3600;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 7X15 X100UD;2500;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA TRANSP DECORADA 4X20 100UD MANI;2500;https://m.media-amazon.com/images/I/9174IFOP1dL._AC_SX679_.jpg;;;;;;;;;;
BOLSA PLAST 1K NEGRA;2000;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 1K BLANCA;2000;https://www.verines.com/images/001/img_original/bolsa-con-asa-2kgs.jpg;;;;;;;;;;
BOLSA PLAST 2K BLANCA;2600;https://www.verines.com/images/001/img_original/bolsa-con-asa-2kgs.jpg;;;;;;;;;;
BOLSA PLAST 2K NEGRA;2600;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 3K BLANCA;3100;https://www.verines.com/images/001/img_original/bolsa-con-asa-2kgs.jpg;;;;;;;;;;
BOLSA PLAST 3K NEGRA;3100;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 5K NEGRA;4300;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST IMPRESA 5K BLANCA ;41600;https://image.made-in-china.com/2f0j00YWbrFVSdnipu/Biodegradable-Shopping-Bags-with-Handle.webp;;;;;;;;;;
BOLSA PLAST 10K BLANCA;5800;https://http2.mlstatic.com/D_NQ_NP_939627-MCO78930782491_092024-O.webp;;;;;;;;;;
BOLSA PLAST 10K NEGRA;5800;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 15K NEGRA;6800;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 20K NEGRA;8100;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 25K BLANCA;10700;https://http2.mlstatic.com/D_NQ_NP_939627-MCO78930782491_092024-O.webp;;;;;;;;;;
BOLSA PLAST 25K NEGRA;10700;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 30K NEGRA;15200;https://ginproy.com/wp-content/uploads/2024/07/removal.ai_bf3358a2-394b-471e-b8e6-d38d6941a7b6_1652-BLS-MANIGUETA-2-KL-NEGRO-ECONO.png;;;;;;;;;;
BOLSA PLAST 15K BLANCA;6800;https://www.verines.com/images/001/img_original/bolsa-con-asa-2kgs.jpg;;;;;;;;;;
BOLSA PLAST 20K BLANCA;8100;https://www.verines.com/images/001/img_original/bolsa-con-asa-2kgs.jpg;;;;;;;;;;
BOLSA PLAST 30K BLANCA;15200;https://www.verines.com/images/001/img_original/bolsa-con-asa-2kgs.jpg;;;;;;;;;;
BOLSA PLAST 5K navidad;5600;https://http2.mlstatic.com/D_NQ_NP_729522-MCO73411683249_122023-O.webp;;;;;;;;;;
BOLSA PLAST 10K navidad;6900;https://http2.mlstatic.com/D_NQ_NP_729522-MCO73411683249_122023-O.webp;;;;;;;;;;
VASO 40Z CON TAPA PLANA TROFORMAS X12UD;3300;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtn0EjAowbKfz7K0YLv1TMdyG2nGIR_jfPww&s;;;;;;;;;;
VASO 40Z CON TAPA DOMO TROFORMAS X12UD;3500;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtn0EjAowbKfz7K0YLv1TMdyG2nGIR_jfPww&s;;;;;;;;;;
VASO WISKY 3OZ X25UD;6900;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\whiskey 3oz.jpeg;;;;;;;;;;
VASO WISKY TRANSPARENTE X20UD;6900;https://fiestasysorpresas.com/9729-large_default/vaso-desechable-para-whiskey-paquete-x-10.jpg;;;;;;;;;;
VASO 1 OZ X100UD DARNEL;3900;https://cdn.ajoverdarnel.com/img/pf/D631002AN.jpg;;;;;;;;;;
VASO 7OZ TAMI X25UD;3500;https://cdn.ajoverdarnel.com/img/pf/D650702.jpg;;;;;;;;;;
VASO 9OZ TAMI X25UD;4550;https://cdn.ajoverdarnel.com/img/pf/D650902.jpg;;;;;;;;;;
VASO 12OZ TAMI X25UD;6500;https://cdn.ajoverdarnel.com/img/pf/D651202.jpg;;;;;;;;;;
TAPA OPAL 7OZ DARN;3900;https://cdn.ajoverdarnel.com/img/pf/D650702T.jpg;;;;;;;;;;
TAPA OPAL 9OZ X50UD DARN;3900;https://cdn.ajoverdarnel.com/img/pf/D650902T.jpg;;;;;;;;;;
TAPA OPAL 12OZ DARN X50UD;5400;https://cdn.ajoverdarnel.com/img/pf/D651202T.jpg;;;;;;;;;;
TAPA 0.5,1.5, 1OZ CRIST X100UD DARN;5500;https://cdn.ajoverdarnel.com/img/pf/D630500ATN.jpg;;;;;;;;;;
TAPA 1,5 2OZ .2,5 CRIST X100UD DARN;5800;https://cdn.ajoverdarnel.com/img/pf/D631500TN.jpg;;;;;;;;;;
VASO 3 OZ ICOP X20UD DARN;2800;https://cdn.ajoverdarnel.com/img/pf/D690301NL.jpg;;;;;;;;;;
VASO 4 OZ ICOPOR X20UD;3900;https://cdn.ajoverdarnel.com/img/pf/D690401N.jpg;;;;;;;;;;
VASO 6OZ ICOP X20UD;2700;https://cdn.ajoverdarnel.com/img/pf/D690601N.jpg;;;;;;;;;;
VASO 8 OZ ICOPOR X20UD DARN;2900;https://cdn.ajoverdarnel.com/img/pf/D690801N.jpg;;;;;;;;;;
VASO 10OZ ICOPOR X20UD;3500;https://cdn.ajoverdarnel.com/img/pf/D691001N.jpg;;;;;;;;;;
VASO 12OZ ICOPOR X20UD;3800;https://cdn.ajoverdarnel.com/img/pf/D691201N.jpg;;;;;;;;;;
TAPA 3.5 - 7OZ WAU X50UD;3700;https://soloaseo.com/web/wp-content/uploads/2024/04/A00551-TAPA-VASO-RIGIDO-3.5-6-Y-7-OZ-TRASLUCIDOS-PQ-X-50-WAU-2.png;;;;;;;;;;
TAPA 9-10OZ WAU X50UD;5100;https://soloaseo.com/web/wp-content/uploads/2024/04/A00551-TAPA-VASO-RIGIDO-3.5-6-Y-7-OZ-TRASLUCIDOS-PQ-X-50-WAU-2.png;;;;;;;;;;
TAPA 13 14 16 OZ WAU;6400;https://soloaseo.com/web/wp-content/uploads/2024/04/A00551-TAPA-VASO-RIGIDO-3.5-6-Y-7-OZ-TRASLUCIDOS-PQ-X-50-WAU-2.png;;;;;;;;;;
TAPA DOMO 14-16 X 50UD WAU ;11000;https://http2.mlstatic.com/D_NQ_NP_978352-MCO79389488515_092024-O.webp;;;;;;;;;;
VASO 3.5 BLANCO WAU X50UD;2300;https://soloaseo.com/web/wp-content/uploads/2024/04/A00414-VASO-PLASTICO-3.5-OZ-BLANCO-PQ-X-50-WAU-2.png;;;;;;;;;;
VASO 3.5 TRANSPARENTE WAU X50UD;2400;https://fonina.co/2442-large_default/vaso-plastico-wau-35-oz-paq-x-50-unds.jpg;;;;;;;;;;
VASO 7OZ WAU X50UD;2200;https://soloaseo.com/web/wp-content/uploads/2024/04/A00412-VASO-PLASTICO-7-OZ-TRASLUCIDO-PQ-X-50-WAU-2.png;;;;;;;;;;
VASO 7OZ BLANCO X50UD WAU;2300;https://colombia.carvajalempaques.com/cms/wp-content/uploads/Vaso-ri%CC%81gido.jpg;;;;;;;;;;
VASO 9OZ WAU X50UD;3700;https://superdesechablesdelnorte.com/886-home_default/vaso-10-onz-x-50-und-opal-wau.jpg;;;;;;;;;;
VASO 10OZ X50UD WAU;4100;https://superdesechablesdelnorte.com/886-medium_default/vaso-10-onz-x-50-und-opal-wau.jpg;;;;;;;;;;
VASO 12OZ X50UD WAU;5300;https://superdesechablesdelnorte.com/887-medium_default/vaso-12-onz-x-50-und-opal-wau.jpg;;;;;;;;;;
VASO 13OZ X25UD WAU;3200;https://www.tudistribuidora.com.co/images/product/0306010.jpg;;;;;;;;;;
VASO 14OZ X25UD WAU;3300;https://superdesechablesdelnorte.com/400-home_default/vaso-14-onz-x-25-und-opal-wau.jpg;;;;;;;;;;
VASO 16OZ WAU X25UD;3700;https://superdesechablesdelnorte.com/886-home_default/vaso-10-onz-x-50-und-opal-wau.jpg;;;;;;;;;;
TAPA DOMO 14-16 50UD ACMEL;14600;https://superdesechablesdelnorte.com/569-medium_default/tapa-domo-base-helado-8-vaso-13-liso-pitil-x-50-acme.jpg;;;;;;;;;;
VASO 5.0 ONZ NEG 50UD ACMELEON;2400;https://freskofood57.com/wp-content/uploads/2024/01/Vaso-desechable-negro-5-onza-x50-unidades-Acme-leon.jpeg;;;;;;;;;;
VASO 5.0 ONZ NEG 50UD MIX;1800;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcsmbV01hGX7Cw-JSRxAfJ9_k5_X41wXhYRA&s;;;;;;;;;;
VASO 5.0 ONZ BLANCO 50UD MIX;1800;https://www.ecoplastcentro.com/fotos/12639.jpg;;;;;;;;;;
VASO 5oz BICO 50UD ACMELEON;2900;https://ivo-mucura.s3.amazonaws.com/productos/rKr5E40xm5.jpg;;;;;;;;;;
VASO 3.3 NEGRO  50UD MIX;1700;https://evotiendas.com/wp-content/uploads/2023/03/portada-vaso-super-1.png-300x300.webp;;;;;;;;;;
VASO 1.0 ONZ MARPLAST;2000;https://futuriplast.com/wp-content/uploads/2020/07/V1TR-1.jpg;;;;;;;;;;
VASO 1.5 OZ OPAL 50UD ACMELEON;2300;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7N9HToYXxq_abReUNherekjNQtEyGF1UE6A&s;;;;;;;;;;
TAPA 1-1/2 ONZ ACMELEON;3200;https://evotiendas.com/wp-content/uploads/2023/03/Tapa-Copa-Acme-Leon-Foto-Principal.webp;;;;;;;;;;
VASO 9ONZ CRIST ACMELEON;4800;https://www.productoshyh.com/578-large_default/vaso-desechable-9-oz-trasparente-acmeleon.jpg;;;;;;;;;;
VASO 12 ONZ 50UD ACME;6300;https://www.productoshyh.com/694-large_default/vaso-desechable-12-oz-trasparente-acmeleon.jpg;;;;;;;;;;
VASO 16ONZ CRIST ACMELEON;4700;https://http2.mlstatic.com/D_NQ_NP_878987-MCO76667040320_062024-O.webp;;;;;;;;;;
TAPA 14-22 ONZ ACMELEON;8150;https://www.ecoplastcentro.com/fotos/3466.jpg;;;;;;;;;;
TAPA 1.5, 2.0, 3.0 X100UD ACMEL;4000;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKBC7rZuoxr3UfZfpJGD_VZHuglLzIipnyDg&s;;;;;;;;;;
BASE 1/2 ONZ ACMELEON;2000;https://www.almacenesparati.cl/sites/337/upload/337_67492074590b9.png;;;;;;;;;;
TAPA 9-12ONZ 50UD ACMELEON;4900;https://www.productoshyh.com/682-large_default/tapa-vaso-9-a-12-oz-acmeleon.jpg;;;;;;;;;;
VASO 14OZ X25UD ACMELEON;4300;https://evotiendas.com/wp-content/uploads/2023/03/IMG_20220601_091205023_HDR-PhotoRoom-2.png.webp;;;;;;;;;;
VASO 5 OZ COLERO BLAN 50UD;1900;https://housedistribuciones.com/imgupload/Gxwx4C_5oz%20Colero%20Vacan%20Blanco.png;;;;;;;;;;
VASO 7 OZ X50UD MARPLAST;2000;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFUdvV2VnYFZKmtyp8AOUmM78lXuNIHuunrA&s;;;;;;;;;;
VASO 5.5 OZ TRANSPARENTE MARPLAST X50UD;2000;https://housedistribuciones.com/imgupload/kYIOED_5oz%20Colero%20Vacan%20Translucido.png;;;;;;;;;;
VASO 9OZ VACAN X50UD;2900;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdjcC0_hBYoLB9M6x4N-P-GE4ZKhahgXm8XA&s;;;;;;;;;;
VASO 10 OZ VACAN X50UD ;3000;https://www.supermaxi.com/wp-content/uploads/2024/08/items2Figm2F1000x10002F7861158700135-1.jpg;;;;;;;;;;
VASO 12 OZ VACAN X50UD ;3300;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZeoxAP0yy2BVI3NGMYogqQP5BKAQdjgHDoQ&s;;;;;;;;;;
PLATO HONDO 5OZ X20UD;1300;https://cdn.ajoverdarnel.com/img/pf/D5105101N.jpg;;;;;;;;;;
PLATO 15.5 CM BLAN DARN;2000;https://cdn.ajoverdarnel.com/img/pf/D500601N.jpg;;;;;;;;;;
PLATO 12CM X20UD;1300;https://cdn.ajoverdarnel.com/img/pf/D500501N.jpg;;;;;;;;;;
PLATO 18CM BLAN DARN;2800;https://cdn.ajoverdarnel.com/img/pf/D500701N.jpg;;;;;;;;;;
PLATO 20CM X20UD DARN;3600;https://cdn.ajoverdarnel.com/img/pf/D500801N.jpg;;;;;;;;;;
PLATO 23CM BLAN DARN;4200;https://cdn.ajoverdarnel.com/img/pf/D500901N.jpg;;;;;;;;;;
PLATO 26CM BLAN DARN;5800;https://cdn.ajoverdarnel.com/img/pf/D501001N.jpg;;;;;;;;;;
PLATO HONDO 12OZ X20UD;2800;https://cdn.ajoverdarnel.com/img/pf/D5006101N.jpg;;;;;;;;;;
PLATO HONDO 16OZ X20UD;3200;https://cdn.ajoverdarnel.com/img/pf/D5007101N.jpg;;;;;;;;;;
PLATO HONDO 30OZ X20UD;5800;https://cdn.ajoverdarnel.com/img/pf/D500801HN.jpg;;;;;;;;;;
PLATO HONDO 25OZ DARN;4700;https://cdn.ajoverdarnel.com/img/pf/D500801FN.jpg;;;;;;;;;;
PLATO 15.5 CM BIOD-BARVAL;3200;https://superdesechablesdelnorte.com/647-medium_default/plato-papel-no-15-cm-blanco-x-20-und.jpg;;;;;;;;;;
PLATO 18 CM BIOD-BARVAL;4000;https://mercaldas.vtexassets.com/arquivos/ids/1345905-800-auto?v=638800009375570000&width=800&height=auto&aspect=true;;;;;;;;;;
PLATO 23CM BIOD-BARVAL;6200;https://mercaldas.vtexassets.com/arquivos/ids/1345904/Plato-BARVAL-carton-23-cm-x20-unds_133770.jpg.jpg?v=638800000748400000;;;;;;;;;;
CAJA TORTA 17X17 XUD;1300;https://http2.mlstatic.com/D_NQ_NP_958485-MCO76008752919_042024-O.webp;;;;;;;;;;
CAJA TORTA 22X22 XUD;1500;https://http2.mlstatic.com/D_NQ_NP_958485-MCO76008752919_042024-O.webp;;;;;;;;;;
CAJA TORTA 24X24 XUD;1800;https://http2.mlstatic.com/D_NQ_NP_958485-MCO76008752919_042024-O.webp;;;;;;;;;;
CAJA TORTA 27X27XUD;1900;https://http2.mlstatic.com/D_NQ_NP_958485-MCO76008752919_042024-O.webp;;;;;;;;;;
CAJA TORTA 30X30XUD;2100;https://http2.mlstatic.com/D_NQ_NP_958485-MCO76008752919_042024-O.webp;;;;;;;;;;
CAJA TORTA 32X32X XUD;2300;https://http2.mlstatic.com/D_NQ_NP_958485-MCO76008752919_042024-O.webp;;;;;;;;;;
CAJA TORTA 42X42X XUD;3400;https://http2.mlstatic.com/D_NQ_NP_958485-MCO76008752919_042024-O.webp;;;;;;;;;;
CAJA PIZZA 22X22XUD XMAYOR;900;https://saborsuizo.tiendaweb.co/2490-large_default/caja-pizza-40x40-20-und.jpg;;;;;;;;;;
CAJA PIZZA 30X30XUD XMAYOR;1400;https://saborsuizo.tiendaweb.co/2490-large_default/caja-pizza-40x40-20-und.jpg;;;;;;;;;;
CAJA PIZZA 24X24XUD XMAYOR;1100;https://saborsuizo.tiendaweb.co/2490-large_default/caja-pizza-40x40-20-und.jpg;;;;;;;;;;
CAJA PIZZA 35X35 XMAYOR;1700;https://saborsuizo.tiendaweb.co/2490-large_default/caja-pizza-40x40-20-und.jpg;;;;;;;;;;
CAJA PIZZA 50X50XUD XMAYOR;3100;https://saborsuizo.tiendaweb.co/2490-large_default/caja-pizza-40x40-20-und.jpg;;;;;;;;;;
CAJA PIZZA 40X40 XMAYOR;2300;https://saborsuizo.tiendaweb.co/2490-large_default/caja-pizza-40x40-20-und.jpg;;;;;;;;;;
CAJA TORTA CARTULINA KRAF 13X13 XMAYOR;565;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\caja torta cartulina.jpeg;;;;;;;;;;
CAJA TORTA CARTULINA KRAF 17X17 XMAYOR;890;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\caja torta cartulina.jpeg;;;;;;;;;;
CAJA TORTA CARTULINA KRAF 22X22 XMAYOR;1170;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\caja torta cartulina.jpeg;;;;;;;;;;
CAJA TORTA CARTULINA KRAF 27X27 XMAYOR;1415;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\caja torta cartulina.jpeg;;;;;;;;;;
CAJA TORTA CARTULINA KRAF 32X32 XMAYOR;1775;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\caja torta cartulina.jpeg;;;;;;;;;;
CAJA TORTA CARTULINA 42X42XMAYOR;3191;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\caja torta cartulina.jpeg;;;;;;;;;;
CAJA BLANCA 18X10CM XUD;800;https://superdesechablesdelnorte.com/462-medium_default/caja-maletin-1-pollo-blanca-20x12x12-cm.jpg;;;;;;;;;;
CAJA BLANCA 20X13CM XUD;1400;https://todopanchia.com/wp-content/uploads/2020/11/IMG_8141-1.jpg;;;;;;;;;;
CAJA WOK #2 XUD;800;https://http2.mlstatic.com/D_NQ_NP_2X_642848-MLM73757958683_012024-T-caja-wok-de-papel-26-oz-para-comida-china-300-piezas.webp;;;;;;;;;;
CONO CARTON MEDIANO XUD;350;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\cono carton.jpeg;;;;;;;;;;
CONO CARTON GRANDE XUD;450;C:\Users\57320\Desktop\icopor.com\catalogo virtual\catalogo-frontend\images\cono carton.jpeg;;;;;;;;;;
PORTA HAMBURGUESA X100UD;6800;https://g-ecoplast.com/wp-content/uploads/2023/08/PORTA-HAMBURGUESAS.png;;;;;;;;;;
PORTA PERRO X100UD;7200;https://www.dispropancaribe.com/cdn/shop/files/122523.jpg?v=1697668644;;;;;;;;;;
PORTA PIZZA X100UD;8100;https://www.carbolsas.co/imagenes/productos/caja-porta-pizza-plastificada8011-.png;;;;;;;;;;
PORTA AREPA X100UD;6800;https://http2.mlstatic.com/D_NQ_NP_831083-MCO54688347241_032023-O.webp;;;;;;;;;;
PORTA PAPA FRANCESA X100UD;9400;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQamIfJso_HPALEC8GHdr1kGRdwKgDQQRwIGw&s;;;;;;;;;;
VASO HELADO BLANCO 4OZ X50UD;8100;https://www.smpdistribuciones.com/static/store/products/166310122014012_1663101220.jpg;;;;;;;;;;
